"state","year","quarter","district","topuser_count","amount"
"jammu-&-kashmir",2021,4,"baramulla","787593","1567275687"
"jammu-&-kashmir",2021,4,"anantnag","683078","1035794983"
"jammu-&-kashmir",2021,4,"budgam","678080","1358477848"
"jammu-&-kashmir",2021,4,"udhampur","621122","1409015376"
"jammu-&-kashmir",2021,4,"kupwara","597802","1313830801"
"jammu-&-kashmir",2021,4,"kathua","528207","1082468702"
"jammu-&-kashmir",2021,4,"samba","492079","1144805604"
"jammu-&-kashmir",2021,4,"pulwama","462342","988006962"
"jammu-&-kashmir",2022,1,"jammu","5510056","11881749308"
"jammu-&-kashmir",2022,1,"srinagar","2743701","5949336258"
"jammu-&-kashmir",2022,1,"baramulla","877608","1607194898"
"jammu-&-kashmir",2022,1,"udhampur","729905","1568037830"
"jammu-&-kashmir",2022,1,"anantnag","728868","1032527026"
"jammu-&-kashmir",2022,1,"budgam","718312","1319712135"
"jammu-&-kashmir",2022,1,"kupwara","654488","1300783255"
"jammu-&-kashmir",2022,1,"kathua","608852","1177353986"
"jammu-&-kashmir",2022,1,"samba","588078","1229539786"
"jammu-&-kashmir",2022,1,"pulwama","508605","1004677771"
"jammu-&-kashmir",2022,2,"jammu","7441002","14880950856"
"jammu-&-kashmir",2022,2,"srinagar","4660647","9640282801"
"jammu-&-kashmir",2022,2,"baramulla","1226879","2154959863"
"jammu-&-kashmir",2022,2,"anantnag","1214291","1884518051"
"jammu-&-kashmir",2022,2,"budgam","1052343","1977187447"
"jammu-&-kashmir",2022,2,"kupwara","975579","1819041253"
"jammu-&-kashmir",2022,2,"udhampur","947548","1877648827"
"jammu-&-kashmir",2022,2,"kathua","817009","1514113031"
"jammu-&-kashmir",2022,2,"pulwama","790442","1527002272"
"jammu-&-kashmir",2022,2,"samba","783532","1573110669"
"jammu-&-kashmir",2022,3,"jammu","7526503","13607597636"
"jammu-&-kashmir",2022,3,"srinagar","2447805","4804161643"
"jammu-&-kashmir",2022,3,"baramulla","1311393","2203515920"
"jammu-&-kashmir",2022,3,"anantnag","1263844","1939518539"
"jammu-&-kashmir",2022,3,"budgam","1140418","1992489882"
"jammu-&-kashmir",2022,3,"kupwara","1028821","1830706791"
"jammu-&-kashmir",2022,3,"udhampur","997199","1863833972"
"jammu-&-kashmir",2022,3,"pulwama","847472","1623093820"
"jammu-&-kashmir",2022,3,"samba","842829","1581915448"
"jammu-&-kashmir",2022,3,"kathua","834884","1473463666"
"jammu-&-kashmir",2022,4,"jammu","9213783","15674936388"
"jammu-&-kashmir",2022,4,"srinagar","3176470","5356773721"
"jammu-&-kashmir",2022,4,"baramulla","1599504","2370515820"
"jammu-&-kashmir",2022,4,"anantnag","1338553","1684090754"
"jammu-&-kashmir",2022,4,"budgam","1306982","1932170616"
"jammu-&-kashmir",2022,4,"udhampur","1227109","2035000647"
"jammu-&-kashmir",2022,4,"kupwara","1219778","1804597459"
"jammu-&-kashmir",2022,4,"kathua","1035799","1765328885"
"jammu-&-kashmir",2022,4,"samba","1025985","1822006887"
"jammu-&-kashmir",2022,4,"pulwama","963378","1594427876"
"jammu-&-kashmir",2023,1,"jammu","10062633","15395688639"
"jammu-&-kashmir",2023,1,"srinagar","3695677","5650181266"
"jammu-&-kashmir",2023,1,"baramulla","2752305","3542417579"
"jammu-&-kashmir",2023,1,"anantnag","2186498","2447319229"
"jammu-&-kashmir",2023,1,"udhampur","2150992","3199398064"
"jammu-&-kashmir",2023,1,"budgam","2135840","2875364245"
"jammu-&-kashmir",2023,1,"kupwara","2010053","2711442887"
"jammu-&-kashmir",2023,1,"samba","1784289","2881890615"
"jammu-&-kashmir",2023,1,"kathua","1772544","2772584597"
"jammu-&-kashmir",2023,1,"pulwama","1576453","2301558160"
"jammu-&-kashmir",2023,2,"jammu","12519665","18093034879"
"jammu-&-kashmir",2023,2,"srinagar","5798618","9057848812"
"jammu-&-kashmir",2023,2,"baramulla","3950312","5012742718"
"jammu-&-kashmir",2023,2,"anantnag","3335448","3997881663"
"jammu-&-kashmir",2023,2,"budgam","3062613","4214975804"
"jammu-&-kashmir",2023,2,"kupwara","3023653","4036251709"
"jammu-&-kashmir",2023,2,"udhampur","2810698","4021272291"
"jammu-&-kashmir",2023,2,"samba","2462291","3578070894"
"jammu-&-kashmir",2023,2,"kathua","2417101","3367803832"
"jammu-&-kashmir",2023,2,"pulwama","2254773","3358021119"
"jharkhand",2018,1,"ranchi","356622","434234048"
"jharkhand",2018,1,"dhanbad","340878","271973005"
"jharkhand",2018,1,"bokaro","263441","210067689"
"jharkhand",2018,1,"east singhbhum","220276","257229541"
"jharkhand",2018,1,"hazaribagh","150709","171297280"
"jharkhand",2018,1,"giridih","131905","131409946"
"jharkhand",2018,1,"ramgarh","97459","85844870"
"jharkhand",2018,1,"palamu","84608","128141542"
"jharkhand",2018,1,"saraikela kharsawan","83449","74573903"
"jharkhand",2018,1,"deoghar","70058","91100586"
"jharkhand",2018,2,"dhanbad","520547","503649314"
"jharkhand",2018,2,"ranchi","501072","820976014"
"jharkhand",2018,2,"bokaro","396119","398722259"
"jharkhand",2018,2,"east singhbhum","323829","467008622"
"jharkhand",2018,2,"hazaribagh","214298","371520189"
"jharkhand",2018,2,"giridih","172783","267172045"
"jharkhand",2018,2,"palamu","131021","325976625"
"jharkhand",2018,2,"ramgarh","120655","173725384"
"jharkhand",2018,2,"saraikela kharsawan","117686","128312052"
"jharkhand",2018,2,"deoghar","96438","148363955"
"jharkhand",2018,3,"dhanbad","2064271","1383326535"
"jharkhand",2018,3,"bokaro","1606672","1103642101"
"jharkhand",2018,3,"ranchi","1040485","1373309866"
"jharkhand",2018,3,"east singhbhum","716556","825516934"
"jharkhand",2018,3,"hazaribagh","542701","663718371"
"jharkhand",2018,3,"giridih","334079","457115389"
"jharkhand",2018,3,"saraikela kharsawan","290800","265695488"
"jharkhand",2018,3,"ramgarh","264474","310366603"
"jharkhand",2018,3,"palamu","166304","405648507"
"jharkhand",2018,3,"deoghar","152113","198908052"
"jharkhand",2018,4,"dhanbad","1062585","1128043528"
"jharkhand",2018,4,"ranchi","997887","1817673936"
"jharkhand",2018,4,"bokaro","798913","898225421"
"jharkhand",2018,4,"east singhbhum","616640","990453488"
"jharkhand",2018,4,"hazaribagh","454790","843013094"
"jharkhand",2018,4,"giridih","364032","575695972"
"jharkhand",2018,4,"ramgarh","245189","412829671"
"jharkhand",2018,4,"saraikela kharsawan","242853","296733243"
"jharkhand",2018,4,"palamu","234378","620094978"
"jharkhand",2018,4,"deoghar","152383","236116834"
"jharkhand",2019,1,"ranchi","1958897","3112736131"
"jharkhand",2019,1,"dhanbad","1390250","1330543703"
"jharkhand",2019,1,"bokaro","1074907","1046148509"
"jharkhand",2019,1,"east singhbhum","909285","1244357275"
"jharkhand",2019,1,"hazaribagh","658381","1096533637"
"jharkhand",2019,1,"giridih","540524","695057378"
"jharkhand",2019,1,"saraikela kharsawan","395831","376316821"
"jharkhand",2019,1,"ramgarh","349693","489903881"
"jharkhand",2019,1,"palamu","336935","875063884"
"jharkhand",2019,1,"koderma","206484","382615732"
"jharkhand",2019,2,"ranchi","3147028","5924687357"
"jharkhand",2019,2,"dhanbad","1279110","1614589569"
"jharkhand",2019,2,"bokaro","1020185","1369272123"
"jharkhand",2019,2,"east singhbhum","960100","1505995808"
"jharkhand",2019,2,"hazaribagh","633673","1332857267"
"jharkhand",2019,2,"giridih","447860","872870570"
"jharkhand",2019,2,"ramgarh","331688","593592676"
"jharkhand",2019,2,"palamu","330327","1046448701"
"jharkhand",2019,2,"saraikela kharsawan","328153","412040654"
"jharkhand",2019,2,"deoghar","216404","385121236"
"jharkhand",2019,3,"ranchi","3924885","6987035689"
"jharkhand",2019,3,"dhanbad","2290227","1900631592"
"jharkhand",2019,3,"bokaro","1738430","1613980827"
"jharkhand",2019,3,"east singhbhum","1439445","1863746509"
"jharkhand",2019,3,"hazaribagh","917999","1501364417"
"jharkhand",2019,3,"giridih","498118","876022720"
"jharkhand",2019,3,"ramgarh","466086","666327597"
"jharkhand",2019,3,"saraikela kharsawan","436371","499189494"
"jharkhand",2019,3,"palamu","408718","1090919704"
"jharkhand",2019,3,"deoghar","344455","555613175"
"jharkhand",2019,4,"ranchi","4962725","8766487755"
"jharkhand",2019,4,"dhanbad","2966376","2559078951"
"jharkhand",2019,4,"bokaro","2193416","2158045122"
"jharkhand",2019,4,"east singhbhum","1743320","2454308540"
"jharkhand",2019,4,"hazaribagh","1115893","1919987794"
"jharkhand",2019,4,"giridih","664950","1173756910"
"jharkhand",2019,4,"ramgarh","606260","907240261"
"jharkhand",2019,4,"palamu","568241","1542916983"
"jharkhand",2019,4,"saraikela kharsawan","542522","632386703"
"jharkhand",2019,4,"deoghar","411994","652381525"
"jharkhand",2020,1,"ranchi","5132983","10593904951"
"jharkhand",2020,1,"dhanbad","2193642","2650637206"
"jharkhand",2020,1,"east singhbhum","1934537","3099559621"
"jharkhand",2020,1,"bokaro","1819760","2254545205"
"jharkhand",2020,1,"hazaribagh","1199387","2376853317"
"jharkhand",2020,1,"giridih","724320","1422925290"
"jharkhand",2020,1,"palamu","715476","2015033115"
"jharkhand",2020,1,"ramgarh","695324","1086274775"
"jharkhand",2020,1,"saraikela kharsawan","595845","742590782"
"jharkhand",2020,1,"deoghar","434837","757609415"
"jharkhand",2020,2,"ranchi","4656822","10380666522"
"jharkhand",2020,2,"dhanbad","2069288","2849779827"
"jharkhand",2020,2,"bokaro","2042748","2612705535"
"jharkhand",2020,2,"east singhbhum","1939867","2840155684"
"jharkhand",2020,2,"hazaribagh","1409834","2588140607"
"jharkhand",2020,2,"giridih","1094408","1886588905"
"jharkhand",2020,2,"palamu","977293","2564725762"
"jharkhand",2020,2,"ramgarh","881527","1300903967"
"jharkhand",2020,2,"garhwa","599059","1748704415"
"jharkhand",2020,2,"saraikela kharsawan","587527","766916078"
"jharkhand",2020,3,"ranchi","6079407","12343755027"
"jharkhand",2020,3,"bokaro","2914909","3873518362"
"jharkhand",2020,3,"dhanbad","2897219","4328813600"
"jharkhand",2020,3,"east singhbhum","2722454","4116728545"
"jharkhand",2020,3,"hazaribagh","2043474","3943736118"
"jharkhand",2020,3,"giridih","1577805","3133920203"
"jharkhand",2020,3,"ramgarh","1222166","1969854247"
"jharkhand",2020,3,"palamu","1186565","3029928180"
"jharkhand",2020,3,"saraikela kharsawan","813102","1185068471"
"jharkhand",2020,3,"deoghar","696852","1245632764"
"jharkhand",2020,4,"ranchi","8317124","15659917254"
"jharkhand",2020,4,"dhanbad","4393208","6659934485"
"jharkhand",2020,4,"bokaro","4305268","5846478510"
"jharkhand",2020,4,"east singhbhum","4179679","6186133251"
"jharkhand",2020,4,"hazaribagh","3130010","6000420756"
"jharkhand",2020,4,"giridih","2130742","4345307139"
"jharkhand",2020,4,"palamu","1861344","4863829079"
"jharkhand",2020,4,"ramgarh","1794655","3007749575"
"jharkhand",2020,4,"saraikela kharsawan","1193402","1733160461"
"jharkhand",2020,4,"garhwa","1066915","3132518918"
"jharkhand",2021,1,"ranchi","11611641","20516524899"
"jharkhand",2021,1,"dhanbad","4584110","6811987883"
"jharkhand",2021,1,"east singhbhum","4431654","6647300274"
"jharkhand",2021,1,"bokaro","4420466","5905357346"
"jharkhand",2021,1,"hazaribagh","3539762","6866253813"
"jharkhand",2021,1,"giridih","2479885","5277166389"
"jharkhand",2021,1,"palamu","2014288","5697480884"
"jharkhand",2021,1,"ramgarh","1838015","3113016267"
"jharkhand",2021,1,"saraikela kharsawan","1224133","1846065133"
"jharkhand",2021,1,"garhwa","1096691","3661839156"
"jharkhand",2021,2,"ranchi","12803752","24097148084"
"jharkhand",2021,2,"dhanbad","5334482","8209158082"
"jharkhand",2021,2,"bokaro","5268766","7412510718"
"jharkhand",2021,2,"east singhbhum","4844508","7485477214"
"jharkhand",2021,2,"hazaribagh","4311550","8773101233"
"jharkhand",2021,2,"giridih","3689998","7492833865"
"jharkhand",2021,2,"palamu","2758556","7542921519"
"jharkhand",2021,2,"ramgarh","2288585","3877533811"
"jharkhand",2021,2,"koderma","1572074","3471429724"
"jharkhand",2021,2,"garhwa","1508109","4795351245"
"jharkhand",2021,3,"ranchi","18164412","29840666998"
"jharkhand",2021,3,"dhanbad","7087770","10358661169"
"jharkhand",2021,3,"bokaro","6784128","8909127705"
"jharkhand",2021,3,"east singhbhum","6664581","9865148330"
"jharkhand",2021,3,"hazaribagh","5890582","10260697900"
"jharkhand",2021,3,"giridih","4225858","7817410904"
"jharkhand",2021,3,"palamu","3314946","7464641802"
"jharkhand",2021,3,"ramgarh","2997440","4729136754"
"jharkhand",2021,3,"koderma","1915108","3791284439"
"jharkhand",2021,3,"saraikela kharsawan","1902736","2794551681"
"jharkhand",2021,4,"ranchi","24545152","39912526848"
"jharkhand",2021,4,"dhanbad","9479444","14274464382"
"jharkhand",2021,4,"bokaro","9299800","12121069536"
"jharkhand",2021,4,"east singhbhum","8580079","12866334499"
"jharkhand",2021,4,"hazaribagh","7977180","13886616619"
"jharkhand",2021,4,"giridih","5962192","11092190597"
"jharkhand",2021,4,"palamu","4766385","10484190182"
"jharkhand",2021,4,"ramgarh","3983583","6432497430"
"jharkhand",2021,4,"koderma","2621669","5203974985"
"jharkhand",2021,4,"saraikela kharsawan","2464688","3572566247"
"jharkhand",2022,1,"ranchi","28253540","46123330242"
"jharkhand",2022,1,"dhanbad","10895145","16014299346"
"jharkhand",2022,1,"bokaro","9906035","13303827043"
"jharkhand",2022,1,"east singhbhum","9576498","14369232011"
"jharkhand",2022,1,"hazaribagh","9038043","16229125858"
"jharkhand",2022,1,"giridih","7126103","13042929318"
"jharkhand",2022,1,"palamu","5805932","13079772637"
"jharkhand",2022,1,"ramgarh","4563913","7357524201"
"jharkhand",2022,1,"koderma","3110218","6307772154"
"jharkhand",2022,1,"garhwa","3083712","8114726165"
"jharkhand",2022,2,"ranchi","33436768","52558538613"
"jharkhand",2022,2,"dhanbad","12714016","18944522592"
"jharkhand",2022,2,"bokaro","11696455","15638269878"
"jharkhand",2022,2,"hazaribagh","11022611","19190223095"
"jharkhand",2022,2,"east singhbhum","10983841","16073962067"
"jharkhand",2022,2,"giridih","9232036","16356999529"
"jharkhand",2022,2,"palamu","7012344","14888012258"
"jharkhand",2022,2,"ramgarh","5430685","8627263911"
"jharkhand",2022,2,"koderma","3886718","7755155139"
"jharkhand",2022,2,"garhwa","3818360","9098354638"
"jharkhand",2022,3,"ranchi","39158673","58067147244"
"jharkhand",2022,3,"east singhbhum","19160036","27908242816"
"jharkhand",2022,3,"dhanbad","14284651","20625687080"
"jharkhand",2022,3,"hazaribagh","11491587","17774103981"
"jharkhand",2022,3,"bokaro","11304820","14727741169"
"jharkhand",2022,3,"giridih","7398254","11920111087"
"jharkhand",2022,3,"palamu","6770650","12637980152"
"jharkhand",2022,3,"ramgarh","5408270","7941969760"
"jharkhand",2022,3,"deoghar","4037018","6301182422"
"jharkhand",2022,3,"koderma","3729215","6719612545"
"jharkhand",2022,4,"ranchi","41821467","63819119475"
"jharkhand",2022,4,"east singhbhum","24875930","36996606735"
"jharkhand",2022,4,"dhanbad","18383284","27724792259"
"jharkhand",2022,4,"bokaro","14851022","20173927152"
"jharkhand",2022,4,"hazaribagh","13124400","20746013914"
"jharkhand",2022,4,"giridih","8482602","13630978502"
"jharkhand",2022,4,"palamu","8295151","15143138186"
"jharkhand",2022,4,"ramgarh","6829219","10303594245"
"jharkhand",2022,4,"garhwa","4570205","8930245497"
"jharkhand",2022,4,"deoghar","4399812","6832642718"
"jharkhand",2023,1,"ranchi","45763754","61307442040"
"jharkhand",2023,1,"dhanbad","24716624","34527716262"
"jharkhand",2023,1,"bokaro","21453290","27201682861"
"jharkhand",2023,1,"hazaribagh","21228363","33995623801"
"jharkhand",2023,1,"east singhbhum","20695978","27275071566"
"jharkhand",2023,1,"giridih","15163904","24387875902"
"jharkhand",2023,1,"palamu","14108801","25744336745"
"jharkhand",2023,1,"ramgarh","10688070","15324220562"
"jharkhand",2023,1,"garhwa","8515861","16499335691"
"jharkhand",2023,1,"koderma","7645154","13917251391"
"jharkhand",2023,2,"ranchi","55131854","71798538513"
"jharkhand",2023,2,"dhanbad","28623519","38413855098"
"jharkhand",2023,2,"hazaribagh","25466457","38465409550"
"jharkhand",2023,2,"bokaro","24624703","30526202563"
"jharkhand",2023,2,"east singhbhum","23821061","30294655974"
"jharkhand",2023,2,"giridih","18718375","28408986717"
"jharkhand",2023,2,"palamu","18171987","30840862063"
"jharkhand",2023,2,"ramgarh","12806601","17474298562"
"jharkhand",2023,2,"garhwa","10814050","19635730833"
"jharkhand",2023,2,"deoghar","9554315","13565681676"
"karnataka",2018,1,"bengaluru urban","8306513","14162750303"
"karnataka",2018,1,"mysuru","331051","515455840"
"karnataka",2018,1,"belagavi","265382","286997207"
"karnataka",2018,1,"ballari","218492","317208290"
"karnataka",2018,1,"dharwad","204568","231336487"
"karnataka",2018,1,"bengaluru rural","187325","307037188"
"karnataka",2018,1,"dakshina kannada","185407","270072282"
"karnataka",2018,1,"tumakuru","177987","260985867"
"karnataka",2018,1,"kalaburagi","152325","212180924"
"karnataka",2018,1,"bidar","148528","219204066"
"karnataka",2018,2,"bengaluru urban","11916035","23824727965"
"karnataka",2018,2,"mysuru","447047","897691678"
"karnataka",2018,2,"belagavi","361190","565399487"
"karnataka",2018,2,"ballari","312869","626895301"
"karnataka",2018,2,"dharwad","280837","449174522"
"karnataka",2018,2,"bengaluru rural","277565","586804990"
"karnataka",2018,2,"dakshina kannada","262880","453188212"
"karnataka",2018,2,"tumakuru","259255","486561375"
"karnataka",2018,2,"kalaburagi","225202","465136528"
"karnataka",2018,2,"bidar","201824","419997600"
"karnataka",2018,3,"bengaluru urban","18405424","33812835282"
"karnataka",2018,3,"mysuru","637275","1288891515"
"karnataka",2018,3,"belagavi","533530","845527723"
"karnataka",2018,3,"ballari","466759","923310407"
"karnataka",2018,3,"bengaluru rural","436757","912516659"
"karnataka",2018,3,"dharwad","431588","662938246"
"karnataka",2018,3,"dakshina kannada","363684","664098740"
"karnataka",2018,3,"tumakuru","360361","761725760"
"karnataka",2018,3,"kalaburagi","322364","646610250"
"karnataka",2018,3,"kolar","306174","575358671"
"karnataka",2018,4,"bengaluru urban","33061353","50279165003"
"karnataka",2018,4,"mysuru","992071","1934191960"
"karnataka",2018,4,"bengaluru rural","809772","1521114254"
"karnataka",2018,4,"belagavi","790074","1380889164"
"karnataka",2018,4,"ballari","706744","1433381271"
"karnataka",2018,4,"dharwad","632389","1056146644"
